Item,Price,Quantity,Order Total,Order Date,Month,Year,Month_Num,Day,Weekday,Is_Weekend,Avg_Price_Per_Item,High_Value_Order,Category_Drinks,Category_Main Dishes,Category_Side Dishes,Category_Starters,Payment Method_Credit Card,Payment Method_Digital Wallet
Fruit Salad,4.0,1.0,4.0,2022-05-04,2022-05,2022,5,4,Wednesday,0,4.0,0,False,False,False,False,True,False
Pasta Alfredo,12.0,4.0,48.0,2022-08-12,2022-08,2022,8,12,Friday,0,12.0,0,False,True,False,False,False,True
Lemonade,3.0,3.0,9.0,2023-04-26,2023-04,2023,4,26,Wednesday,0,3.0,0,True,False,False,False,True,False
French Fries,4.0,3.0,12.0,2022-05-18,2022-05,2022,5,18,Wednesday,0,4.0,0,False,False,False,True,True,False
Beef Chili,7.0,2.0,14.0,2023-09-17,2023-09,2023,9,17,Sunday,1,7.0,0,False,False,False,True,False,True
Grilled Chicken,15.0,1.0,15.0,2022-04-18,2022-04,2022,4,18,Monday,0,15.0,0,False,True,False,False,False,False
Grilled Vegetables,5.0,3.0,15.0,2023-07-24,2023-07,2023,7,24,Monday,0,5.0,0,False,False,True,False,False,True
Beef Chili,7.0,3.0,21.0,2023-01-16,2023-01,2023,1,16,Monday,0,7.0,0,False,False,False,True,True,False
Mashed Potatoes,4.0,3.0,12.0,2023-06-19,2023-06,2023,6,19,Monday,0,4.0,0,False,False,True,False,False,True
Cheesecake,7.0,2.0,14.0,2023-02-06,2023-02,2023,2,6,Monday,0,7.0,0,False,False,False,False,False,False
Grilled Vegetables,5.0,2.0,10.0,2023-10-01,2023-10,2023,10,1,Sunday,1,5.0,0,False,False,True,False,True,False
Chocolate Cake,6.0,2.0,12.0,2023-03-02,2023-03,2023,3,2,Thursday,0,6.0,0,False,False,False,False,False,False
French Fries,4.0,3.0,12.0,2022-04-17,2022-04,2022,4,17,Sunday,1,4.0,0,False,False,False,True,False,True
Ice Cream,5.0,3.0,15.0,2022-02-16,2022-02,2022,2,16,Wednesday,0,5.0,0,False,False,False,False,False,False
Ice Cream,5.0,5.0,25.0,2023-04-18,2023-04,2023,4,18,Tuesday,0,5.0,0,False,False,False,False,False,False
French Fries,4.0,1.0,4.0,2022-01-13,2022-01,2022,1,13,Thursday,0,4.0,0,False,False,False,True,False,False
Vegetarian Platter,14.0,4.0,56.0,2022-07-15,2022-07,2022,7,15,Friday,0,14.0,0,False,True,False,False,True,False
Mashed Potatoes,4.0,1.0,4.0,2022-01-22,2022-01,2022,1,22,Saturday,1,4.0,0,False,False,True,False,False,True
Brownie,6.0,5.0,30.0,2022-12-05,2022-12,2022,12,5,Monday,0,6.0,0,False,False,False,False,False,True
Cheese Fries,5.0,1.0,5.0,2023-07-20,2023-07,2023,7,20,Thursday,0,5.0,0,False,False,False,True,False,True
Chocolate Cake,6.0,5.0,30.0,2022-01-11,2022-01,2022,1,11,Tuesday,0,6.0,0,False,False,False,False,False,False
Side Salad,3.0,3.0,9.0,2022-07-08,2022-07,2022,7,8,Friday,0,3.0,0,False,False,True,False,False,False
Ice Cream,5.0,3.0,15.0,2022-12-26,2022-12,2022,12,26,Monday,0,5.0,0,False,False,False,False,True,False
Fruit Salad,4.0,1.0,4.0,2023-08-04,2023-08,2023,8,4,Friday,0,4.0,0,False,False,False,False,True,False
Mashed Potatoes,4.0,5.0,20.0,2022-01-26,2022-01,2022,1,26,Wednesday,0,4.0,0,False,False,True,False,False,False
Mashed Potatoes,4.0,2.0,8.0,2022-01-29,2022-01,2022,1,29,Saturday,1,4.0,0,False,False,True,False,True,False
Coca Cola,2.5,5.0,12.5,2023-02-04,2023-02,2023,2,4,Saturday,1,2.5,0,True,False,False,False,False,False
Grilled Vegetables,5.0,1.0,5.0,2023-01-01,2023-01,2023,1,1,Sunday,1,5.0,0,False,False,True,False,False,False
Mashed Potatoes,4.0,1.0,4.0,2023-07-05,2023-07,2023,7,5,Wednesday,0,4.0,0,False,False,True,False,False,False
Ice Cream,5.0,3.0,15.0,2023-01-28,2023-01,2023,1,28,Saturday,1,5.0,0,False,False,False,False,False,True
Chicken Melt,8.0,4.0,32.0,2022-10-09,2022-10,2022,10,9,Sunday,1,8.0,0,False,False,False,True,True,False
Onion Rings,5.0,4.0,20.0,2022-04-01,2022-04,2022,4,1,Friday,0,5.0,0,False,False,True,False,False,False
Coca Cola,2.5,4.0,10.0,2022-05-29,2022-05,2022,5,29,Sunday,1,2.5,0,True,False,False,False,False,True
Fruit Salad,4.0,2.0,8.0,2023-11-08,2023-11,2023,11,8,Wednesday,0,4.0,0,False,False,False,False,True,False
Side Salad,3.0,3.0,9.0,2022-03-04,2022-03,2022,3,4,Friday,0,3.0,0,False,False,True,False,False,True
Brownie,6.0,3.0,18.0,2023-11-05,2023-11,2023,11,5,Sunday,1,6.0,0,False,False,False,False,False,False
Onion Rings,5.0,3.0,15.0,2022-08-04,2022-08,2022,8,4,Thursday,0,5.0,0,False,False,True,False,False,False
Steak,20.0,5.0,100.0,2023-05-08,2023-05,2023,5,8,Monday,0,20.0,0,False,True,False,False,True,False
Mashed Potatoes,4.0,1.0,4.0,2023-10-11,2023-10,2023,10,11,Wednesday,0,4.0,0,False,False,True,False,False,True
Mashed Potatoes,4.0,2.0,8.0,2023-06-19,2023-06,2023,6,19,Monday,0,4.0,0,False,False,True,False,False,True
Grilled Chicken,15.0,5.0,75.0,2023-08-28,2023-08,2023,8,28,Monday,0,15.0,0,False,True,False,False,False,False
Onion Rings,5.0,2.0,10.0,2022-11-30,2022-11,2022,11,30,Wednesday,0,5.0,0,False,False,True,False,False,False
Ice Cream,5.0,5.0,25.0,2022-03-15,2022-03,2022,3,15,Tuesday,0,5.0,0,False,False,False,False,True,False
Chocolate Cake,6.0,2.0,12.0,2023-06-14,2023-06,2023,6,14,Wednesday,0,6.0,0,False,False,False,False,True,False
Grilled Vegetables,5.0,3.0,15.0,2023-04-04,2023-04,2023,4,4,Tuesday,0,5.0,0,False,False,True,False,True,False
Sweet Potato Fries,5.0,5.0,25.0,2023-10-25,2023-10,2023,10,25,Wednesday,0,5.0,0,False,False,False,True,False,False
Chocolate Cake,6.0,4.0,24.0,2022-11-01,2022-11,2022,11,1,Tuesday,0,6.0,0,False,False,False,False,False,True
Cheese Fries,5.0,4.0,20.0,2023-01-31,2023-01,2023,1,31,Tuesday,0,5.0,0,False,False,False,True,False,False
Iced Tea,2.5,4.0,10.0,2023-11-11,2023-11,2023,11,11,Saturday,1,2.5,0,True,False,False,False,False,True
Water,1.0,4.0,4.0,2023-08-23,2023-08,2023,8,23,Wednesday,0,1.0,0,True,False,False,False,True,False
Cheesecake,7.0,5.0,35.0,2022-07-22,2022-07,2022,7,22,Friday,0,7.0,0,False,False,False,False,False,True
Beef Chili,7.0,5.0,35.0,2023-06-20,2023-06,2023,6,20,Tuesday,0,7.0,0,False,False,False,True,True,False
Chocolate Cake,6.0,4.0,24.0,2023-09-27,2023-09,2023,9,27,Wednesday,0,6.0,0,False,False,False,False,False,False
Side Salad,3.0,2.0,6.0,2023-05-14,2023-05,2023,5,14,Sunday,1,3.0,0,False,False,True,False,True,False
Grilled Vegetables,5.0,5.0,25.0,2023-12-11,2023-12,2023,12,11,Monday,0,5.0,0,False,False,True,False,False,True
Sweet Potato Fries,5.0,4.0,20.0,2022-09-10,2022-09,2022,9,10,Saturday,1,5.0,0,False,False,False,True,False,True
Chicken Melt,8.0,5.0,40.0,2022-04-20,2022-04,2022,4,20,Wednesday,0,8.0,0,False,False,False,True,False,False
Salmon,18.0,1.0,18.0,2023-12-13,2023-12,2023,12,13,Wednesday,0,18.0,0,False,True,False,False,False,False
Beef Chili,7.0,5.0,35.0,2022-03-31,2022-03,2022,3,31,Thursday,0,7.0,0,False,False,False,True,False,False
Beef Chili,7.0,3.0,21.0,2023-03-10,2023-03,2023,3,10,Friday,0,7.0,0,False,False,False,True,True,False
Grilled Vegetables,5.0,5.0,25.0,2022-08-17,2022-08,2022,8,17,Wednesday,0,5.0,0,False,False,True,False,False,True
Orange Juice,3.0,5.0,15.0,2023-05-18,2023-05,2023,5,18,Thursday,0,3.0,0,True,False,False,False,False,False
Beef Chili,7.0,3.0,21.0,2023-12-16,2023-12,2023,12,16,Saturday,1,7.0,0,False,False,False,True,True,False
French Fries,4.0,4.0,16.0,2023-08-06,2023-08,2023,8,6,Sunday,1,4.0,0,False,False,False,True,False,True
Water,1.0,3.0,3.0,2023-12-17,2023-12,2023,12,17,Sunday,1,1.0,0,True,False,False,False,False,True
Grilled Chicken,15.0,3.0,45.0,2023-07-09,2023-07,2023,7,9,Sunday,1,15.0,0,False,True,False,False,True,False
Side Salad,3.0,1.0,3.0,2022-05-06,2022-05,2022,5,6,Friday,0,3.0,0,False,False,True,False,True,False
Orange Juice,3.0,4.0,12.0,2022-05-12,2022-05,2022,5,12,Thursday,0,3.0,0,True,False,False,False,False,True
Nachos Grande,10.0,4.0,40.0,2022-09-07,2022-09,2022,9,7,Wednesday,0,10.0,0,False,False,False,True,False,False
Cheesecake,7.0,2.0,14.0,2023-06-26,2023-06,2023,6,26,Monday,0,7.0,0,False,False,False,False,False,True
Cheese Fries,5.0,2.0,10.0,2023-02-28,2023-02,2023,2,28,Tuesday,0,5.0,0,False,False,False,True,True,False
Orange Juice,3.0,2.0,6.0,2023-06-21,2023-06,2023,6,21,Wednesday,0,3.0,0,True,False,False,False,False,True
Pasta Alfredo,12.0,1.0,12.0,2022-06-30,2022-06,2022,6,30,Thursday,0,12.0,0,False,True,False,False,False,False
Sweet Potato Fries,5.0,1.0,5.0,2022-05-06,2022-05,2022,5,6,Friday,0,5.0,0,False,False,False,True,True,False
Beef Chili,7.0,2.0,14.0,2023-09-05,2023-09,2023,9,5,Tuesday,0,7.0,0,False,False,False,True,True,False
Grilled Chicken,15.0,2.0,30.0,2022-04-07,2022-04,2022,4,7,Thursday,0,15.0,0,False,True,False,False,False,False
Grilled Vegetables,5.0,4.0,20.0,2022-11-15,2022-11,2022,11,15,Tuesday,0,5.0,0,False,False,True,False,False,True
Cheese Fries,5.0,4.0,20.0,2023-02-23,2023-02,2023,2,23,Thursday,0,5.0,0,False,False,False,True,True,False
Sweet Potato Fries,5.0,2.0,10.0,2023-01-18,2023-01,2023,1,18,Wednesday,0,5.0,0,False,False,False,True,False,False
Water,1.0,4.0,4.0,2023-11-21,2023-11,2023,11,21,Tuesday,0,1.0,0,True,False,False,False,True,False
Garlic Bread,4.0,3.0,12.0,2023-05-06,2023-05,2023,5,6,Saturday,1,4.0,0,False,False,True,False,True,False
Side Salad,3.0,1.0,3.0,2023-10-06,2023-10,2023,10,6,Friday,0,3.0,0,False,False,True,False,False,True
Salmon,18.0,3.0,54.0,2022-06-05,2022-06,2022,6,5,Sunday,1,18.0,0,False,True,False,False,False,False
Garlic Bread,4.0,4.0,16.0,2023-12-27,2023-12,2023,12,27,Wednesday,0,4.0,0,False,False,True,False,True,False
Brownie,6.0,3.0,18.0,2022-09-23,2022-09,2022,9,23,Friday,0,6.0,0,False,False,False,False,False,True
Ice Cream,5.0,5.0,25.0,2022-02-15,2022-02,2022,2,15,Tuesday,0,5.0,0,False,False,False,False,False,True
Grilled Vegetables,5.0,2.0,10.0,2022-02-03,2022-02,2022,2,3,Thursday,0,5.0,0,False,False,True,False,False,False
Grilled Chicken,15.0,1.0,15.0,2022-08-02,2022-08,2022,8,2,Tuesday,0,15.0,0,False,True,False,False,True,False
Vegetarian Platter,14.0,2.0,28.0,2023-09-02,2023-09,2023,9,2,Saturday,1,14.0,0,False,True,False,False,False,False
Beef Chili,7.0,5.0,35.0,2022-01-11,2022-01,2022,1,11,Tuesday,0,7.0,0,False,False,False,True,True,False
Side Salad,3.0,1.0,3.0,2022-11-11,2022-11,2022,11,11,Friday,0,3.0,0,False,False,True,False,False,False
Grilled Vegetables,5.0,1.0,5.0,2022-06-10,2022-06,2022,6,10,Friday,0,5.0,0,False,False,True,False,True,False
Mashed Potatoes,4.0,3.0,12.0,2023-01-30,2023-01,2023,1,30,Monday,0,4.0,0,False,False,True,False,False,True
Ice Cream,5.0,1.0,5.0,2022-11-26,2022-11,2022,11,26,Saturday,1,5.0,0,False,False,False,False,False,False
Salmon,18.0,4.0,72.0,2023-02-26,2023-02,2023,2,26,Sunday,1,18.0,0,False,True,False,False,False,True
Orange Juice,3.0,1.0,3.0,2023-01-29,2023-01,2023,1,29,Sunday,1,3.0,0,True,False,False,False,True,False
Garlic Bread,4.0,2.0,8.0,2022-05-30,2022-05,2022,5,30,Monday,0,4.0,0,False,False,True,False,False,False
Lemonade,3.0,1.0,3.0,2022-01-11,2022-01,2022,1,11,Tuesday,0,3.0,0,True,False,False,False,False,False
Lemonade,3.0,4.0,12.0,2022-04-15,2022-04,2022,4,15,Friday,0,3.0,0,True,False,False,False,True,False
Water,1.0,2.0,2.0,2022-12-24,2022-12,2022,12,24,Saturday,1,1.0,0,True,False,False,False,True,False
Beef Chili,7.0,1.0,7.0,2023-02-17,2023-02,2023,2,17,Friday,0,7.0,0,False,False,False,True,False,True
Grilled Vegetables,5.0,1.0,5.0,2023-11-26,2023-11,2023,11,26,Sunday,1,5.0,0,False,False,True,False,False,False
Iced Tea,2.5,2.0,5.0,2022-08-12,2022-08,2022,8,12,Friday,0,2.5,0,True,False,False,False,True,False
Water,1.0,1.0,1.0,2023-09-09,2023-09,2023,9,9,Saturday,1,1.0,0,True,False,False,False,False,False
Coca Cola,2.5,5.0,12.5,2023-06-25,2023-06,2023,6,25,Sunday,1,2.5,0,True,False,False,False,False,False
Sweet Potato Fries,5.0,3.0,15.0,2022-04-08,2022-04,2022,4,8,Friday,0,5.0,0,False,False,False,True,False,False
Mashed Potatoes,4.0,2.0,8.0,2023-06-27,2023-06,2023,6,27,Tuesday,0,4.0,0,False,False,True,False,False,False
French Fries,4.0,1.0,4.0,2022-07-19,2022-07,2022,7,19,Tuesday,0,4.0,0,False,False,False,True,False,False
Grilled Chicken,15.0,1.0,15.0,2022-10-24,2022-10,2022,10,24,Monday,0,15.0,0,False,True,False,False,False,False
Side Salad,3.0,1.0,3.0,2022-10-31,2022-10,2022,10,31,Monday,0,3.0,0,False,False,True,False,False,True
Grilled Chicken,15.0,5.0,75.0,2023-08-18,2023-08,2023,8,18,Friday,0,15.0,0,False,True,False,False,False,False
Chocolate Cake,6.0,1.0,6.0,2022-03-05,2022-03,2022,3,5,Saturday,1,6.0,0,False,False,False,False,False,False
Cheese Fries,5.0,3.0,15.0,2023-09-12,2023-09,2023,9,12,Tuesday,0,5.0,0,False,False,False,True,False,True
Orange Juice,3.0,1.0,3.0,2023-04-29,2023-04,2023,4,29,Saturday,1,3.0,0,True,False,False,False,False,True
Garlic Bread,4.0,3.0,12.0,2023-07-18,2023-07,2023,7,18,Tuesday,0,4.0,0,False,False,True,False,True,False
Chicken Melt,8.0,4.0,32.0,2022-02-10,2022-02,2022,2,10,Thursday,0,8.0,0,False,False,False,True,False,False
Orange Juice,3.0,1.0,3.0,2022-08-01,2022-08,2022,8,1,Monday,0,3.0,0,True,False,False,False,False,False
Brownie,6.0,4.0,24.0,2023-03-25,2023-03,2023,3,25,Saturday,1,6.0,0,False,False,False,False,False,True
Iced Tea,2.5,1.0,2.5,2022-07-15,2022-07,2022,7,15,Friday,0,2.5,0,True,False,False,False,False,True
Grilled Chicken,15.0,5.0,75.0,2023-10-15,2023-10,2023,10,15,Sunday,1,15.0,0,False,True,False,False,False,False
Ice Cream,5.0,4.0,20.0,2023-07-07,2023-07,2023,7,7,Friday,0,5.0,0,False,False,False,False,False,True
Grilled Chicken,15.0,2.0,30.0,2023-05-21,2023-05,2023,5,21,Sunday,1,15.0,0,False,True,False,False,False,False
Cheese Fries,5.0,1.0,5.0,2023-02-01,2023-02,2023,2,1,Wednesday,0,5.0,0,False,False,False,True,False,True
Mashed Potatoes,4.0,3.0,12.0,2022-04-26,2022-04,2022,4,26,Tuesday,0,4.0,0,False,False,True,False,False,False
French Fries,4.0,2.0,8.0,2022-09-25,2022-09,2022,9,25,Sunday,1,4.0,0,False,False,False,True,False,True
French Fries,4.0,4.0,16.0,2022-11-04,2022-11,2022,11,4,Friday,0,4.0,0,False,False,False,True,False,True
Pasta Alfredo,12.0,4.0,48.0,2022-04-24,2022-04,2022,4,24,Sunday,1,12.0,0,False,True,False,False,False,True
Grilled Chicken,15.0,2.0,30.0,2022-10-31,2022-10,2022,10,31,Monday,0,15.0,0,False,True,False,False,True,False
Sweet Potato Fries,5.0,4.0,20.0,2023-10-11,2023-10,2023,10,11,Wednesday,0,5.0,0,False,False,False,True,False,False
Grilled Vegetables,5.0,3.0,15.0,2022-02-02,2022-02,2022,2,2,Wednesday,0,5.0,0,False,False,True,False,False,False
Nachos Grande,10.0,2.0,20.0,2022-02-15,2022-02,2022,2,15,Tuesday,0,10.0,0,False,False,False,True,False,False
Lemonade,3.0,5.0,15.0,2022-07-01,2022-07,2022,7,1,Friday,0,3.0,0,True,False,False,False,False,True
Grilled Chicken,15.0,1.0,15.0,2023-12-13,2023-12,2023,12,13,Wednesday,0,15.0,0,False,True,False,False,True,False
Sweet Potato Fries,5.0,5.0,25.0,2022-04-20,2022-04,2022,4,20,Wednesday,0,5.0,0,False,False,False,True,False,False
Ice Cream,5.0,3.0,15.0,2023-08-04,2023-08,2023,8,4,Friday,0,5.0,0,False,False,False,False,False,True
Chocolate Cake,6.0,2.0,12.0,2023-05-01,2023-05,2023,5,1,Monday,0,6.0,0,False,False,False,False,False,False
Mashed Potatoes,4.0,2.0,8.0,2023-04-08,2023-04,2023,4,8,Saturday,1,4.0,0,False,False,True,False,False,False
Onion Rings,5.0,2.0,10.0,2023-08-01,2023-08,2023,8,1,Tuesday,0,5.0,0,False,False,True,False,False,False
Sweet Potato Fries,5.0,1.0,5.0,2022-02-25,2022-02,2022,2,25,Friday,0,5.0,0,False,False,False,True,False,False
Side Salad,3.0,1.0,3.0,2022-04-14,2022-04,2022,4,14,Thursday,0,3.0,0,False,False,True,False,True,False
Iced Tea,2.5,4.0,10.0,2023-12-22,2023-12,2023,12,22,Friday,0,2.5,0,True,False,False,False,False,False
Cheese Fries,5.0,4.0,20.0,2023-04-20,2023-04,2023,4,20,Thursday,0,5.0,0,False,False,False,True,False,True
Coca Cola,2.5,3.0,7.5,2022-06-19,2022-06,2022,6,19,Sunday,1,2.5,0,True,False,False,False,False,False
Garlic Bread,4.0,1.0,4.0,2022-05-06,2022-05,2022,5,6,Friday,0,4.0,0,False,False,True,False,False,False
Pasta Alfredo,12.0,1.0,12.0,2022-02-24,2022-02,2022,2,24,Thursday,0,12.0,0,False,True,False,False,False,False
Ice Cream,5.0,3.0,15.0,2023-08-11,2023-08,2023,8,11,Friday,0,5.0,0,False,False,False,False,False,False
Ice Cream,5.0,5.0,25.0,2023-02-21,2023-02,2023,2,21,Tuesday,0,5.0,0,False,False,False,False,True,False
Ice Cream,5.0,4.0,20.0,2022-04-09,2022-04,2022,4,9,Saturday,1,5.0,0,False,False,False,False,True,False
Nachos Grande,10.0,5.0,50.0,2023-04-15,2023-04,2023,4,15,Saturday,1,10.0,0,False,False,False,True,True,False
Side Salad,3.0,5.0,15.0,2023-03-20,2023-03,2023,3,20,Monday,0,3.0,0,False,False,True,False,False,False
French Fries,4.0,2.0,8.0,2022-04-16,2022-04,2022,4,16,Saturday,1,4.0,0,False,False,False,True,True,False
Salmon,18.0,1.0,18.0,2023-01-13,2023-01,2023,1,13,Friday,0,18.0,0,False,True,False,False,False,False
Brownie,6.0,3.0,18.0,2022-05-28,2022-05,2022,5,28,Saturday,1,6.0,0,False,False,False,False,False,True
Pasta Alfredo,12.0,5.0,60.0,2023-10-15,2023-10,2023,10,15,Sunday,1,12.0,0,False,True,False,False,False,False
French Fries,4.0,3.0,12.0,2022-09-11,2022-09,2022,9,11,Sunday,1,4.0,0,False,False,False,True,True,False
French Fries,4.0,4.0,16.0,2023-10-29,2023-10,2023,10,29,Sunday,1,4.0,0,False,False,False,True,False,True
Grilled Vegetables,5.0,3.0,15.0,2022-04-15,2022-04,2022,4,15,Friday,0,5.0,0,False,False,True,False,False,True
Nachos Grande,10.0,1.0,10.0,2022-08-02,2022-08,2022,8,2,Tuesday,0,10.0,0,False,False,False,True,False,False
Salmon,18.0,2.0,36.0,2023-09-16,2023-09,2023,9,16,Saturday,1,18.0,0,False,True,False,False,False,False
Coca Cola,2.5,2.0,5.0,2023-03-07,2023-03,2023,3,7,Tuesday,0,2.5,0,True,False,False,False,True,False
Garlic Bread,4.0,5.0,20.0,2023-11-08,2023-11,2023,11,8,Wednesday,0,4.0,0,False,False,True,False,False,False
Water,1.0,2.0,2.0,2023-03-22,2023-03,2023,3,22,Wednesday,0,1.0,0,True,False,False,False,True,False
Grilled Chicken,15.0,2.0,30.0,2022-03-01,2022-03,2022,3,1,Tuesday,0,15.0,0,False,True,False,False,False,True
Water,1.0,1.0,1.0,2023-07-31,2023-07,2023,7,31,Monday,0,1.0,0,True,False,False,False,False,False
Sweet Potato Fries,5.0,4.0,20.0,2022-08-24,2022-08,2022,8,24,Wednesday,0,5.0,0,False,False,False,True,True,False
Side Salad,3.0,2.0,6.0,2022-09-20,2022-09,2022,9,20,Tuesday,0,3.0,0,False,False,True,False,True,False
Steak,20.0,1.0,20.0,2022-11-19,2022-11,2022,11,19,Saturday,1,20.0,0,False,True,False,False,True,False
Cheese Fries,5.0,1.0,5.0,2022-08-02,2022-08,2022,8,2,Tuesday,0,5.0,0,False,False,False,True,True,False
Iced Tea,2.5,5.0,12.5,2022-06-09,2022-06,2022,6,9,Thursday,0,2.5,0,True,False,False,False,True,False
Salmon,18.0,5.0,90.0,2022-03-16,2022-03,2022,3,16,Wednesday,0,18.0,0,False,True,False,False,True,False
Pasta Alfredo,12.0,2.0,24.0,2022-10-09,2022-10,2022,10,9,Sunday,1,12.0,0,False,True,False,False,True,False
Sweet Potato Fries,5.0,2.0,10.0,2023-12-06,2023-12,2023,12,6,Wednesday,0,5.0,0,False,False,False,True,True,False
Chicken Melt,8.0,3.0,24.0,2023-11-29,2023-11,2023,11,29,Wednesday,0,8.0,0,False,False,False,True,False,False
Beef Chili,7.0,2.0,14.0,2023-02-22,2023-02,2023,2,22,Wednesday,0,7.0,0,False,False,False,True,True,False
Steak,20.0,5.0,100.0,2022-09-17,2022-09,2022,9,17,Saturday,1,20.0,0,False,True,False,False,False,True
French Fries,4.0,2.0,8.0,2023-05-06,2023-05,2023,5,6,Saturday,1,4.0,0,False,False,False,True,False,False
Vegetarian Platter,14.0,3.0,42.0,2022-10-21,2022-10,2022,10,21,Friday,0,14.0,0,False,True,False,False,True,False
Pasta Alfredo,12.0,5.0,60.0,2022-01-15,2022-01,2022,1,15,Saturday,1,12.0,0,False,True,False,False,False,False
Grilled Chicken,15.0,5.0,75.0,2023-07-19,2023-07,2023,7,19,Wednesday,0,15.0,0,False,True,False,False,False,False
Orange Juice,3.0,2.0,6.0,2022-11-10,2022-11,2022,11,10,Thursday,0,3.0,0,True,False,False,False,False,True
Chicken Melt,8.0,3.0,24.0,2023-02-20,2023-02,2023,2,20,Monday,0,8.0,0,False,False,False,True,True,False
Steak,20.0,4.0,80.0,2022-08-16,2022-08,2022,8,16,Tuesday,0,20.0,0,False,True,False,False,False,True
Grilled Chicken,15.0,3.0,45.0,2022-05-10,2022-05,2022,5,10,Tuesday,0,15.0,0,False,True,False,False,False,True
Mashed Potatoes,4.0,5.0,20.0,2023-02-07,2023-02,2023,2,7,Tuesday,0,4.0,0,False,False,True,False,True,False
Orange Juice,3.0,2.0,6.0,2022-02-23,2022-02,2022,2,23,Wednesday,0,3.0,0,True,False,False,False,False,False
Cheesecake,7.0,1.0,7.0,2022-10-18,2022-10,2022,10,18,Tuesday,0,7.0,0,False,False,False,False,True,False
Coca Cola,2.5,1.0,2.5,2023-02-23,2023-02,2023,2,23,Thursday,0,2.5,0,True,False,False,False,False,True
Ice Cream,5.0,4.0,20.0,2023-09-13,2023-09,2023,9,13,Wednesday,0,5.0,0,False,False,False,False,True,False
French Fries,4.0,4.0,16.0,2022-12-29,2022-12,2022,12,29,Thursday,0,4.0,0,False,False,False,True,True,False
Beef Chili,7.0,4.0,28.0,2022-10-13,2022-10,2022,10,13,Thursday,0,7.0,0,False,False,False,True,True,False
Beef Chili,7.0,2.0,14.0,2023-02-05,2023-02,2023,2,5,Sunday,1,7.0,0,False,False,False,True,False,True
Onion Rings,5.0,1.0,5.0,2023-09-04,2023-09,2023,9,4,Monday,0,5.0,0,False,False,True,False,True,False
French Fries,4.0,5.0,20.0,2023-06-29,2023-06,2023,6,29,Thursday,0,4.0,0,False,False,False,True,True,False
Chocolate Cake,6.0,1.0,6.0,2022-08-21,2022-08,2022,8,21,Sunday,1,6.0,0,False,False,False,False,False,True
Onion Rings,5.0,5.0,25.0,2022-09-08,2022-09,2022,9,8,Thursday,0,5.0,0,False,False,True,False,False,False
Chocolate Cake,6.0,2.0,12.0,2022-10-12,2022-10,2022,10,12,Wednesday,0,6.0,0,False,False,False,False,False,True
Grilled Vegetables,5.0,2.0,10.0,2022-02-21,2022-02,2022,2,21,Monday,0,5.0,0,False,False,True,False,True,False
Mashed Potatoes,4.0,3.0,12.0,2022-06-30,2022-06,2022,6,30,Thursday,0,4.0,0,False,False,True,False,True,False
Salmon,18.0,4.0,72.0,2023-11-23,2023-11,2023,11,23,Thursday,0,18.0,0,False,True,False,False,True,False
Chocolate Cake,6.0,5.0,30.0,2023-05-04,2023-05,2023,5,4,Thursday,0,6.0,0,False,False,False,False,False,False
Ice Cream,5.0,2.0,10.0,2023-12-05,2023-12,2023,12,5,Tuesday,0,5.0,0,False,False,False,False,False,False
Water,1.0,2.0,2.0,2022-11-17,2022-11,2022,11,17,Thursday,0,1.0,0,True,False,False,False,True,False
Salmon,18.0,2.0,36.0,2023-09-17,2023-09,2023,9,17,Sunday,1,18.0,0,False,True,False,False,False,True
Onion Rings,5.0,2.0,10.0,2022-05-07,2022-05,2022,5,7,Saturday,1,5.0,0,False,False,True,False,False,True
Chicken Melt,8.0,4.0,32.0,2023-12-10,2023-12,2023,12,10,Sunday,1,8.0,0,False,False,False,True,False,True
